gene_id,gene_name,log2FC,pvalue,padj
ENSG00000119640.9,ACYP1,1.554467563110691,4.923346619580148e-06,3.160975755924711e-05
ENSG00000168778.12,TCTN2,1.9241082572976478,4.923346619580148e-06,3.160975755924711e-05
ENSG00000121289.18,CEP89,1.1100378077893691,4.923346619580148e-06,3.160975755924711e-05
ENSG00000121152.10,NCAPH,2.74905282312251,4.923346619580148e-06,3.160975755924711e-05
ENSG00000139880.19,CDH24,2.053361042624881,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171792.11,RHNO1,1.231064339060477,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171448.9,ZBTB26,1.0824021794757872,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171425.10,ZNF581,1.062175958174113,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171984.15,SHLD1,1.4125450248093077,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171848.16,RRM2,2.060228953228746,4.923346619580148e-06,3.160975755924711e-05
ENSG00000140107.12,SLC25A47,-2.302382830722362,4.923346619580148e-06,3.160975755924711e-05
ENSG00000128408.9,RIBC2,4.050143689603087,4.923346619580148e-06,3.160975755924711e-05
ENSG00000128298.17,BAIAP2L2,2.34017896246172,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185513.17,L3MBTL1,2.013507055778659,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185480.12,PARPBP,2.736294265323133,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185379.20,RAD51D,1.0439520632578971,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185803.12,SLC52A2,1.0514571397046757,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159214.13,CCDC24,1.1975606551590066,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158874.11,APOA2,-1.4043618413174552,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158691.14,ZSCAN12,1.2094829630287984,4.923346619580148e-06,3.160975755924711e-05
ENSG00000142731.11,PLK4,2.339124944394034,4.923346619580148e-06,3.160975755924711e-05
ENSG00000272323.1,AC026801.2,2.2953389329207896,4.923346619580148e-06,3.160975755924711e-05
ENSG00000169258.7,GPRIN1,3.5632634905823384,4.923346619580148e-06,3.160975755924711e-05
ENSG00000169679.15,BUB1,3.2782116945222137,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170100.14,ZNF778,1.1293856874426393,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189120.5,SP6,2.918536139869218,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196670.14,ZFP62,1.0155716826091792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196659.10,TTC30B,1.285754532926368,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196616.14,ADH1B,-1.359219945295296,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196584.3,XRCC2,3.0702797342441652,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196227.11,FAM217B,1.0948887969006016,4.923346619580148e-06,3.160975755924711e-05
ENSG00000122952.17,ZWINT,1.791831063982479,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196284.17,SUPT3H,1.1062787787732171,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196247.11,ZNF107,1.4819851895774216,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123485.12,HJURP,3.0834335620867472,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123473.16,STIL,2.441261464853574,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123454.12,DBH,-2.274075537716779,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123453.18,SARDH,-1.3040142837873294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123352.18,SPATS2,1.2377544154775548,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123154.12,WDR83,1.1875748400780646,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188916.9,INSYN2A,2.9600178844639293,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263731.1,AC145207.5,1.6375776573309009,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263528.8,IKBKE,1.5431883648438651,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263412.1,NFE2L1-DT,2.690638912658664,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196418.12,ZNF124,1.6319570640716718,4.923346619580148e-06,3.160975755924711e-05
ENSG00000196371.3,FUT4,1.4422058917526739,4.923346619580148e-06,3.160975755924711e-05
ENSG00000271327.1,AC010201.2,2.8177366058064877,4.923346619580148e-06,3.160975755924711e-05
ENSG00000139344.8,AMDHD1,-1.6475074818587316,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189343.7,RPS2P46,1.8501173353585945,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189233.12,NUGGC,-1.9604721544056487,4.923346619580148e-06,3.160975755924711e-05
ENSG00000264538.6,SUZ12P1,1.2981288921390408,4.923346619580148e-06,3.160975755924711e-05
ENSG00000263874.2,LINC00672,2.8113153817883187,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188542.10,DUSP28,1.1667338911477159,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188486.3,H2AX,1.0142933718410327,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123810.9,B9D2,1.4463761385675902,4.923346619580148e-06,3.160975755924711e-05
ENSG00000123643.13,SLC36A1,1.1130123826953728,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188878.19,FBF1,1.6640948714653514,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188859.7,FAM78B,1.628050054571551,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188827.11,SLX4,1.0746683350691522,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188766.12,SPRED3,3.0703207789472216,4.923346619580148e-06,3.160975755924711e-05
ENSG00000189057.11,FAM111B,3.05035044436579,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170509.12,HSD17B13,-2.163341597065872,4.923346619580148e-06,3.160975755924711e-05
ENSG00000124243.17,BCAS4,2.170235955154952,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280327.1,Z97633.1,2.4618728002502204,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188295.15,ZNF669,1.5016903899603211,4.923346619580148e-06,3.160975755924711e-05
ENSG00000183763.9,TRAIP,2.030979967019991,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184661.14,CDCA2,3.8867249369022034,4.923346619580148e-06,3.160975755924711e-05
ENSG00000267278.6,MAP3K14-AS1,1.5605962671049027,4.923346619580148e-06,3.160975755924711e-05
ENSG00000267265.5,AC011476.3,2.585743861551475,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185252.19,ZNF74,1.1152742297794567,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184056.15,VPS33B,1.2643584998518613,4.923346619580148e-06,3.160975755924711e-05
ENSG00000267419.2,ZNF56,1.7000473113502796,4.923346619580148e-06,3.160975755924711e-05
ENSG00000139547.7,RDH16,-2.009526365442957,4.923346619580148e-06,3.160975755924711e-05
ENSG00000172965.17,MIR4435-2HG,1.8512084745220763,4.923346619580148e-06,3.160975755924711e-05
ENSG00000172955.17,ADH6,-1.3049464918880607,4.923346619580148e-06,3.160975755924711e-05
ENSG00000271550.1,BNIP3P11,3.0788834929754025,4.923346619580148e-06,3.160975755924711e-05
ENSG00000265681.7,RPL17,1.3414874076570196,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188033.10,ZNF490,1.440536063322354,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187860.10,CCDC157,1.9108910116090203,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187824.9,TMEM220,-1.0469560299814902,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187792.5,ZNF70,1.5018236003292653,4.923346619580148e-06,3.160975755924711e-05
ENSG00000124713.6,GNMT,-2.2036095886358438,4.923346619580148e-06,3.160975755924711e-05
ENSG00000124574.15,ABCC10,1.0523990668898604,4.923346619580148e-06,3.160975755924711e-05
ENSG00000188158.16,NHS,2.179936650583283,4.923346619580148e-06,3.160975755924711e-05
ENSG00000124253.11,PCK1,-1.5652828521303084,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170011.14,MYRIP,-1.2906207449353233,4.923346619580148e-06,3.160975755924711e-05
ENSG00000277938.1,AL035252.3,2.6846899371439785,4.923346619580148e-06,3.160975755924711e-05
ENSG00000277893.2,SRD5A2,-2.6636359926094113,4.923346619580148e-06,3.160975755924711e-05
ENSG00000142621.19,FHAD1,3.314782136945694,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170442.12,KRT86,3.4667053152062204,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170312.16,CDK1,2.6205944042989513,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125841.13,NRSN2,1.349422936441634,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157657.14,ZNF618,1.0159377544214365,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157600.12,TMEM164,1.2138810592109825,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157470.12,FAM81A,3.737534785568386,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157456.8,CCNB2,3.2623845951825445,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159363.19,ATP13A2,1.0362141290422273,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159314.11,ARHGAP27,1.0092205738035254,4.923346619580148e-06,3.160975755924711e-05
ENSG00000159259.8,CHAF1B,2.337940092732561,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157429.16,ZNF19,1.2326280321354763,4.923346619580148e-06,3.160975755924711e-05
ENSG00000157131.11,C8A,-1.6782075160091223,4.923346619580148e-06,3.160975755924711e-05
ENSG00000156970.13,BUB1B,3.548690148099615,4.923346619580148e-06,3.160975755924711e-05
ENSG00000156876.10,SASS6,1.346251564945956,4.923346619580148e-06,3.160975755924711e-05
ENSG00000043143.20,JADE2,1.0147557222250287,4.923346619580148e-06,3.160975755924711e-05
ENSG00000042781.14,USH2A,-2.578721999340898,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141577.14,CEP131,1.1309577562811481,4.923346619580148e-06,3.160975755924711e-05
ENSG00000265688.2,MAFG-DT,3.380256254244482,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187775.17,DNAH17,2.202255757481456,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187758.8,ADH1A,-1.8004936867611032,4.923346619580148e-06,3.160975755924711e-05
ENSG00000130590.14,SAMD10,1.0579639412003314,4.923346619580148e-06,3.160975755924711e-05
ENSG00000139734.19,DIAPH3,4.0317263552648255,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184916.9,JAG2,1.2373658713060758,4.923346619580148e-06,3.160975755924711e-05
ENSG00000129195.16,PIMREG,3.9113217500993778,4.923346619580148e-06,3.160975755924711e-05
ENSG00000129194.8,SOX15,1.9516932412217132,4.923346619580148e-06,3.160975755924711e-05
ENSG00000279926.1,AL138831.3,2.6290842081335337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000130208.9,APOC1,-1.108150026008485,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184489.12,PTP4A3,1.4096607918664694,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184445.12,KNTC1,1.3234919958162792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184374.3,COLEC10,-1.5346631059347953,4.923346619580148e-06,3.160975755924711e-05
ENSG00000184319.16,RPL23AP82,1.1125139902615668,4.923346619580148e-06,3.160975755924711e-05
ENSG00000279799.1,AC006077.2,2.754905089681426,4.923346619580148e-06,3.160975755924711e-05
ENSG00000130054.5,FAM155B,3.7990084751659254,4.923346619580148e-06,3.160975755924711e-05
ENSG00000129596.5,CDO1,-2.1390246966100643,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125257.16,ABCC4,1.4203760384873396,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125144.14,MT1G,-1.6080548629092568,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141696.13,P3H4,1.340807503694191,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186787.9,SPIN2B,1.329370020281967,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186765.12,FSCN2,4.404288713453367,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141570.11,CBX8,1.1336137103976816,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141519.15,CCDC40,1.634206679554158,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141505.12,ASGR1,-1.0359378164671746,4.923346619580148e-06,3.160975755924711e-05
ENSG00000170779.11,CDCA4,1.5573236761023652,4.923346619580148e-06,3.160975755924711e-05
ENSG00000271992.1,AL354872.1,-2.671718581985011,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141485.17,SLC13A5,-1.9935724441781402,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141391.14,PRELID3A,3.2034220262986364,4.923346619580148e-06,3.160975755924711e-05
ENSG00000141338.14,ABCA8,-1.6138943697092407,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280206.1,AC026401.3,1.5916953010116381,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280195.1,AC245140.2,1.6380469343952102,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186529.16,CYP4F3,-1.037041695173164,4.923346619580148e-06,3.160975755924711e-05
ENSG00000126603.9,GLIS2,1.3358615157937137,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125885.13,MCM8,1.718600776951499,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187049.10,TMEM216,1.1742094112933186,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187048.13,CYP4A11,-1.5456612130124434,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187013.4,LINC02875,2.7306316659764343,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186871.7,ERCC6L,3.259473482999906,4.923346619580148e-06,3.160975755924711e-05
ENSG00000127957.18,PMS2P3,1.4452066001680108,4.923346619580148e-06,3.160975755924711e-05
ENSG00000127586.17,CHTF18,1.209633767185029,4.923346619580148e-06,3.160975755924711e-05
ENSG00000127564.17,PKMYT1,2.899318863389747,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125821.13,DTD1,1.012832291124755,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187607.16,ZNF286A,1.6823539562657406,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187583.11,PLEKHN1,3.1482410467967186,4.923346619580148e-06,3.160975755924711e-05
ENSG00000187193.9,MT1X,-1.2114115824208656,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125459.17,MSTO1,1.0928326506449173,4.923346619580148e-06,3.160975755924711e-05
ENSG00000125434.11,SLC25A35,1.2813782728271998,4.923346619580148e-06,3.160975755924711e-05
ENSG00000280128.1,AL662795.2,1.331032503341469,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171241.9,SHCBP1,3.4361308683099825,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171224.9,FAM241B,1.791513074369854,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171219.9,CDC42BPG,1.6213451152806917,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171320.15,ESCO2,2.7420058328981147,4.923346619580148e-06,3.160975755924711e-05
ENSG00000140950.16,MEAK7,1.3171924944724294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186364.12,NUDT17,2.13685731089223,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186193.9,SAPCD2,3.365020860710788,4.923346619580148e-06,3.160975755924711e-05
ENSG00000266967.7,AARSD1,2.151013847995978,4.923346619580148e-06,3.160975755924711e-05
ENSG00000128487.17,SPECC1,1.9057055641936147,4.923346619580148e-06,3.160975755924711e-05
ENSG00000140525.19,FANCI,1.9159065196220268,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171813.14,PWWP2B,1.1579284481345533,4.923346619580148e-06,3.160975755924711e-05
ENSG00000171806.12,METTL18,1.096949473867786,4.923346619580148e-06,3.160975755924711e-05
ENSG00000186638.16,KIF24,2.20629317961735,4.923346619580148e-06,3.160975755924711e-05
ENSG00000185133.14,INPP5J,3.0646161038786337,4.923346619580148e-06,3.160975755924711e-05
ENSG00000172244.9,C5orf34,2.8697161448719166,4.923346619580148e-06,3.160975755924711e-05
ENSG00000172167.8,MTBP,1.9774388290047074,4.923346619580148e-06,3.160975755924711e-05
ENSG00000176903.5,PNMA1,1.152189714524395,4.923346619580148e-06,3.160975755924711e-05
ENSG00000239523.6,MYLK-AS1,1.8896050416940477,4.923346619580148e-06,3.160975755924711e-05
ENSG00000136982.6,DSCC1,1.872337962490299,4.923346619580148e-06,3.160975755924711e-05
ENSG00000136840.19,ST6GALNAC4,1.261757151172057,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273723.1,SUGT1-DT,2.424757640529482,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154277.13,UCHL1,2.3852782477592456,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154262.13,ABCA6,-1.585254772467421,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154240.17,CEP112,1.2996170475137145,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154096.14,THY1,1.2294144043999835,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232956.9,SNHG15,1.106130570605018,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175970.11,UNC119B,1.333755840510702,4.923346619580148e-06,3.160975755924711e-05
ENSG00000176563.10,CNTD1,2.1853356787037326,4.923346619580148e-06,3.160975755924711e-05
ENSG00000177054.14,ZDHHC13,1.6550520326937572,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135951.16,TSGA10,1.2338498121645214,4.923346619580148e-06,3.160975755924711e-05
ENSG00000239521.9,CASTOR3,2.0470621716944013,4.923346619580148e-06,3.160975755924711e-05
ENSG00000241399.7,CD302,-1.5323164618874463,4.923346619580148e-06,3.160975755924711e-05
ENSG00000232611.1,AL683813.1,1.6581183145546514,4.923346619580148e-06,3.160975755924711e-05
ENSG00000136379.12,ABHD17C,1.3154900893337451,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158402.20,CDC25C,4.005942244672539,4.923346619580148e-06,3.160975755924711e-05
ENSG00000158315.11,RHBDL2,2.8640132957836033,4.923346619580148e-06,3.160975755924711e-05
ENSG00000288559.1,AC016394.2,2.3466343426846636,4.923346619580148e-06,3.160975755924711e-05
ENSG00000134612.12,FOLH1B,-3.403744432670132,5.158239965825346e-06,3.160975755924711e-05
ENSG00000235200.3,LINC01702,-3.283469091968275,5.158239965825346e-06,3.160975755924711e-05
ENSG00000196553.15,CCDC196,-3.276374468656501,5.158239965825346e-06,3.160975755924711e-05
ENSG00000111700.13,SLCO1B3,-2.465859777912982,5.158239965825346e-06,3.160975755924711e-05
ENSG00000196600.12,SLC22A25,-2.9844294964166536,5.214112575875292e-06,3.160975755924711e-05
ENSG00000261238.1,AC009166.1,-2.7052092569180926,5.214112575875292e-06,3.160975755924711e-05
ENSG00000257878.1,AC007298.2,-3.3033908274829367,5.226851138947871e-06,3.160975755924711e-05
ENSG00000253227.2,AC090192.2,6.242708944932815,5.303068313635374e-06,3.160975755924711e-05
ENSG00000271983.1,AC023302.1,4.209561265807021,5.303068313635374e-06,3.160975755924711e-05
ENSG00000145626.12,UGT3A1,-2.275749053199339,5.303068313635374e-06,3.160975755924711e-05
ENSG00000201684.1,RN7SKP239,4.575740845697125,5.303068313635374e-06,3.160975755924711e-05
ENSG00000140505.7,CYP1A2,-2.7604356445407494,5.303068313635374e-06,3.160975755924711e-05
ENSG00000264006.8,AKR1C8P,-3.2305231143140833,5.303068313635374e-06,3.160975755924711e-05
ENSG00000218819.6,TDRD15,-3.686879687747452,5.3392998388266266e-06,3.160975755924711e-05
ENSG00000021461.17,CYP3A43,-3.3222807656184026,5.505530255362772e-06,3.160975755924711e-05
ENSG00000258947.7,TUBB3,4.4243003221072,5.56875746948382e-06,3.160975755924711e-05
ENSG00000181418.8,DDN,3.013478357190943,5.56875746948382e-06,3.160975755924711e-05
ENSG00000275152.5,CCL16,-2.531379960548645,5.56875746948382e-06,3.160975755924711e-05
ENSG00000244062.1,AC080128.1,-3.405125922135278,5.604824722462057e-06,3.160975755924711e-05
ENSG00000227440.1,ATP5MC1P4,3.831310138738793,5.611238014666804e-06,3.160975755924711e-05
ENSG00000147697.9,GSDMC,4.097908760454902,5.611238014666804e-06,3.160975755924711e-05
ENSG00000168298.7,H1-4,4.252218361031092,5.611238014666804e-06,3.160975755924711e-05
ENSG00000262772.2,LINC01977,5.160750539853028,5.611238014666804e-06,3.160975755924711e-05
ENSG00000113492.14,AGXT2,-1.9341033263836704,5.611238014666804e-06,3.160975755924711e-05
ENSG00000186732.14,MPPED1,-2.863281382850925,5.611238014666804e-06,3.160975755924711e-05
